Name_ZhT;Name_Py;Province_Py;Province_ZhT;LAT;LONG;Name_Full;Level;Year;LocID;NameID;ID;FID;Provider;
海陽;Haiyang;Shandong;山東;36.7093681175391;121.228973897894;海陽縣;縣;1931;D3052722;N0356657;2321;s1259;ENP-China Project: https://www.enpchina.eu/;
海原;Haiyuan;Gansu;甘肅;36.5844151208408;105.521672611305;海原縣;縣;1931;11703733;N0415501;417;s1398;ENP-China Project: https://www.enpchina.eu/;
哈密;Hami;Xinjiang;新疆;42.7978484481415;93.4869031722122;哈密縣;縣;1931;D3349388-1;D3349389-1;784;s655;ENP-China Project: https://www.enpchina.eu/;
韓城;Hancheng;Shaanxi;陝西;35.4641460344446;110.33500722653;韓城縣;縣;1931;D3055961;N0404784;651;s1026;ENP-China Project: https://www.enpchina.eu/;
漢川;Hanchuan;Hubei;湖北;30.6148717536612;113.791323392957;漢川縣;縣;1931;DH046976-1;DH221769-1;1212;s556;ENP-China Project: https://www.enpchina.eu/;
邯鄲;Handan;Hebei;河北;36.6128147204163;114.463012797139;邯鄲縣;縣;1931;D3230421;N0395205;1345;s338;ENP-China Project: https://www.enpchina.eu/;
杭縣;Hangxian;Zhejiang;浙江;30.2708333536905;120.171207717323;杭縣;縣;1931;11703690;N0415458;2616;s897;ENP-China Project: https://www.enpchina.eu/;
杭州;Hangzhou;Zhejiang;浙江;30.294125;120.168625;NA;NA;1931;D3380663;N0341746;NA;NA;ENP-China Project: https://www.enpchina.eu/;
漢口;Hankou;Hubei;湖北;30.5626257357741;114.253844516126;漢口縣;縣;1931;D2873036;N0350979;1028;s12;ENP-China Project: https://www.enpchina.eu/;
含山;Hanshan;Anhui;安徽;31.7270760631798;118.128524231659;含山縣;縣;1931;DH042047-1;DH158576-1;1293;s378;ENP-China Project: https://www.enpchina.eu/;
漢壽;Hanshou;Hunan;湖南;28.9727290341791;111.851394785402;漢壽縣;縣;1931;D3028266;N0350999;1773;s247;ENP-China Project: https://www.enpchina.eu/;
漢陽;Hanyang;Hubei;湖北;30.5250418993247;114.236957097208;漢陽縣;縣;1931;D3004690;N0351054;1760;s244;ENP-China Project: https://www.enpchina.eu/;
漢陰;Hanyin;Shaanxi;陝西;32.9669666447598;108.742611208406;漢陰縣;縣;1931;D3115173;N0351058;119;s1526;ENP-China Project: https://www.enpchina.eu/;
漢源;Hanyuan;Sichuan;四川;29.5780758798032;102.699974802952;漢源縣;縣;1931;D2864900;N0351029;161;s1774;ENP-China Project: https://www.enpchina.eu/;
毫縣;Haoxian;Anhui;安徽;33.8941023324752;115.785024732682;毫縣;縣;1931;11703717;N0415485;1556;s230;ENP-China Project: https://www.enpchina.eu/;
河池;Hechi;Guangxi;廣西;24.7289544637437;107.801092674613;河池縣;縣;1931;DH027563-1;DH144092-1;315;s1204;ENP-China Project: https://www.enpchina.eu/;
合川;Hechuan;Sichuan;四川;30.023208206368;106.276029292013;合川縣;縣;1931;D3022868;N0297325;695;s999;ENP-China Project: https://www.enpchina.eu/;
合肥;Hefei;Anhui;安徽;31.9015763369587;117.299659210599;合肥縣;縣;1931;D3073061;N0297420;1367;s346;ENP-China Project: https://www.enpchina.eu/;
鶴峰;Hefeng;Jiangxi;江西;28.3775018938755;117.513076573626;鶴峰縣;縣;1931;11703940;N0415708;1824;s1898;ENP-China Project: https://www.enpchina.eu/;
鶴峰;Hefeng;Hubei;湖北;29.8719925161263;109.862975809363;鶴峰縣;縣;1931;D2944416;N0410142;1231;s522;ENP-China Project: https://www.enpchina.eu/;
黑山;Heishan;Liaoning;遼寧;41.7082517682744;122.077618183247;黑山縣;縣;1931;D2864045;N0413094;1639;s130;ENP-China Project: https://www.enpchina.eu/;
河間;Hejian;Hebei;河北;38.4344096853056;116.094558202861;河間縣;縣;1931;D3289970;N0353989;1481;s414;ENP-China Project: https://www.enpchina.eu/;
河津;Hejin;Shanxi;山西;35.5929305577952;110.61204370118;河津縣;縣;1931;D3086957;N0353843;650;s1027;ENP-China Project: https://www.enpchina.eu/;
和林格爾;Helingeer;Suiyuan;綏遠;40.384826030189;111.792529185864;和林格爾;縣;1931;D3230719;N0300656;717;s971;ENP-China Project: https://www.enpchina.eu/;
和龍;Helong;Jilin;吉林;42.6393035478674;129.547023205687;和龍縣;縣;1931;D3181486;N0300711;1484;s413;ENP-China Project: https://www.enpchina.eu/;
橫山;Hengshan;Shaanxi;陝西;37.9170419559359;109.180438999748;橫山縣;縣;1931;11703708;N0415476;628;s790;ENP-China Project: https://www.enpchina.eu/;
衡山;Hengshan;Hunan;湖南;27.2753594907186;112.792990018563;衡山縣;縣;1931;DH055717-1;DH172246-1;1049;s491;ENP-China Project: https://www.enpchina.eu/;
衡水;Hengshui;Hebei;河北;37.7266874468547;115.705320443797;衡水縣;縣;1931;D3048824;N0387209;1600;s165;ENP-China Project: https://www.enpchina.eu/;
橫縣;Hengxian;Guangxi;廣西;22.6399198195884;109.321226666653;橫縣;縣;1931;D3057907;N0347855;985;s713;ENP-China Project: https://www.enpchina.eu/;
衡陽;Hengyang;Hunan;湖南;26.9380065090372;112.569745868222;衡陽縣;縣;1931;DH047943-1;DH222736-1;1190;s538;ENP-China Project: https://www.enpchina.eu/;
和平;Heping;Guangdong;廣東;24.3640476192784;115.113347171291;和平縣;縣;1931;D2920742;N0300595;2198;s1843;ENP-China Project: https://www.enpchina.eu/;
合浦;Hepu;Guangdong;廣東;21.6393909633205;109.15928596332;合浦縣;縣;1931;DH038660-1;DH155189-1;2173;s1549;ENP-China Project: https://www.enpchina.eu/;
鶴慶;Heqing;Yunnan;雲南;26.564897957232;100.146395256608;鶴慶縣;縣;1931;DH040325-1;DH040325-1;212;s1738;ENP-China Project: https://www.enpchina.eu/;
河曲;Hequ;Shanxi;山西;39.4071276167849;111.114309451747;河曲縣;縣;1931;DH020429-1;DH195222-1;362;s1059;ENP-China Project: https://www.enpchina.eu/;
鶴山;Heshan;Guangdong;廣東;22.6392068101505;112.82367;鶴山縣;縣;1931;D2896047;N0410136;2158;s1523;ENP-China Project: https://www.enpchina.eu/;
合水;Heshui;Gansu;甘肅;36.0132048620354;107.982269550884;合水縣;縣;1931;DH025397-1;DH141926-1;335;s1111;ENP-China Project: https://www.enpchina.eu/;
和順;Heshun;Shanxi;山西;37.3194647258734;113.617693165038;和順縣;縣;1931;DH022030-1;DH138559-1;352;s50;ENP-China Project: https://www.enpchina.eu/;
和闐;Hetian;Xinjiang;新疆;37.0953167240707;79.9174867240707;和闐縣;縣;1931;DH017128-1;DH017128-1;384;s1445;ENP-China Project: https://www.enpchina.eu/;
河西;Hexi;Yunnan;雲南;24.1636608289279;102.613252203148;河西縣;縣;1931;D2969137;N0353942;141;s1812;ENP-China Project: https://www.enpchina.eu/;
和縣;Hexian;Anhui;安徽;31.711874619592;118.351884949774;和縣;縣;1931;D2865841;N0300498;1571;s198;ENP-China Project: https://www.enpchina.eu/;
賀縣;Hexian;Guangxi;廣西;24.394230214702;111.493648300551;賀縣;縣;1931;D3391852;N0391484;176;s1791;ENP-China Project: https://www.enpchina.eu/;
郃陽;Heyang;Shaanxi;陝西;35.1864303972025;109.999191576228;郃陽縣;縣;1931;11703869;N0415637;24;s1647;ENP-China Project: https://www.enpchina.eu/;
河源;Heyuan;Guangdong;廣東;23.7028299738787;114.795665886501;河源縣;縣;1931;D3325279;N0353872;2168;s1558;ENP-China Project: https://www.enpchina.eu/;
菏澤;Heze;Shandong;山東;35.2740391875452;115.527727180949;菏澤縣;縣;1931;D3072601;N0384604;2340;s1159;ENP-China Project: https://www.enpchina.eu/;
和政;Hezheng;Gansu;甘肅;35.3647430544183;103.130516212881;和政縣;縣;1931;D2892743;N0300642;962;s28;ENP-China Project: https://www.enpchina.eu/;
呼和浩特;Hohhot;Inner Mongolia;內蒙古;40.8532850578603;111.751550946151;NA;NA;1931;D3058999;N0300423;NA;NA;ENP-China Project: https://www.enpchina.eu/;
洪洞;Hongdong;Shanxi;山西;36.2549153972025;111.690387671329;洪洞縣;縣;1931;DH029639-1;DH204432-1;294;s1154;ENP-China Project: https://www.enpchina.eu/;
紅水;Hongshui;Gansu;甘肅;37.0816339704682;103.776173260075;紅水縣;縣;1931;D2964898;N0375840;940;s726;ENP-China Project: https://www.enpchina.eu/;
洪雅;Hongya;Sichuan;四川;29.7916039157695;103.301417557639;洪雅縣;縣;1931;DH051768-1;DH168297-1;112;s1532;ENP-China Project: https://www.enpchina.eu/;
后坪;Houping;Guizhou;貴州;28.7383855695688;108.34446032906;后坪縣;縣;1931;11703543;N0415311;458;s1358;ENP-China Project: https://www.enpchina.eu/;
樺川;Huachuan;Jilin;吉林;47.0707046293851;130.744460437915;樺川縣;縣;1931;T0257528-1;T0257503-2;1849;s1920;ENP-China Project: https://www.enpchina.eu/;
樺甸;Huadian;Jilin;吉林;42.9704916985783;126.746368794313;樺甸縣;縣;1931;T0257529-1;T0257504-2;1850;s1923;ENP-China Project: https://www.enpchina.eu/;
華崶;Huafeng;Fujian;福建;25.0072702567634;117.512881216151;華崶縣;縣;1931;11703832;N0415600;2539;s1306;ENP-China Project: https://www.enpchina.eu/;
懷安;Huaian;Chahaer;察哈爾;40.5579650561975;114.48429725518;懷安縣;縣;1931;D3074422;N0329268;924;s768;ENP-China Project: https://www.enpchina.eu/;
淮安;Huaian;Jiangsu;江蘇;33.5085772097687;119.18741167815;淮安縣;縣;1931;DH029748-1;DH204541-1;2367;s1207;ENP-China Project: https://www.enpchina.eu/;
懷德;Huaide;Liaoning;遼寧;43.8886054970861;124.755937628642;懷德縣;縣;1931;11703658;N0415426;1364;s345;ENP-China Project: https://www.enpchina.eu/;
懷集;Huaiji;Guangxi;廣西;24.03755334639;112.072616172696;懷集縣;縣;1931;DH027213-1;DH143742-1;328;s1117;ENP-China Project: https://www.enpchina.eu/;
懷來;Huailai;Chahaer;察哈爾;40.4038882719349;115.697301756738;懷來縣;縣;1931;D3054851;N0329280;308;s1178;ENP-China Project: https://www.enpchina.eu/;
懷寧;Huaining;Anhui;安徽;30.5378152316591;117.03699602106;懷寧縣;縣;1931;DH052413-1;DH052413-1;1106;s453;ENP-China Project: https://www.enpchina.eu/;
懷仁;Huairen;Shanxi;山西;39.8261191370633;113.091254725873;懷仁縣;縣;1931;DH025136-1;DH141665-1;336;s1132;ENP-China Project: https://www.enpchina.eu/;
懷柔;Huairou;Hebei;河北;40.3107663072973;116.654322378238;懷柔縣;縣;1931;11703659;N0415427;1682;s306;ENP-China Project: https://www.enpchina.eu/;
淮陽;Huaiyang;Henan;河南;33.7591122055478;114.957714850033;淮陽縣;縣;1931;11703741;N0415509;2002;s1956;ENP-China Project: https://www.enpchina.eu/;
淮陰;Huaiyin;Jiangsu;江蘇;33.5859529951433;119.076538346779;淮陰縣;縣;1931;11703740;N0415508;2592;s861;ENP-China Project: https://www.enpchina.eu/;
懷遠;Huaiyuan;Anhui;安徽;32.9794435939439;117.258788451558;懷遠縣;縣;1931;11703660;N0415428;1567;s235;ENP-China Project: https://www.enpchina.eu/;
黃安;Huangan;Hubei;湖北;31.3082024838737;114.724106460425;黃安縣;縣;1931;DH037199-1;DH037199-1;1343;s371;ENP-China Project: https://www.enpchina.eu/;
黃岡;Huanggang;Hubei;湖北;30.6058248299332;114.887918164226;黃岡縣;縣;1931;D3222387;N0410921;1325;s360;ENP-China Project: https://www.enpchina.eu/;
黃梅;Huangmei;Hubei;湖北;30.0268779501397;115.976046967747;黃梅縣;縣;1931;D3130593;N0411893;1052;s488;ENP-China Project: https://www.enpchina.eu/;
黃平;Huangping;Guizhou;貴州;26.8956025887119;107.883793758034;黃平縣;縣;1931;DH055300-1;DH230093-1;58;s1620;ENP-China Project: https://www.enpchina.eu/;
黃陂;Huangping;Hubei;湖北;30.8924871231694;114.412310008804;黃陂縣;縣;1931;D3019293;N0412811;1393;s325;ENP-China Project: https://www.enpchina.eu/;
潢山;Huangshan;Henan;河南;32.197692451717;115.144170102688;潢山縣;縣;1931;11703752;N0415520;2010;s1959;ENP-China Project: https://www.enpchina.eu/;
晃縣;Huangxian;Hunan;湖南;27.3606807837201;109.104434667734;晃縣;縣;1931;11703676;N0415444;1780;s256;ENP-China Project: https://www.enpchina.eu/;
黃縣;Huangxian;Shandong;山東;37.641211214637;120.530841178044;黃縣;縣;1931;11703945;N0415713;2275;s1668;ENP-China Project: https://www.enpchina.eu/;
黃巖;Huangyan;Zhejiang;浙江;28.6775176266141;121.251781539424;黃巖縣;縣;1931;11703944;N0415712;2449;s1485;ENP-China Project: https://www.enpchina.eu/;
湟源;Huangyuan;Qinghai;青海;36.7037853904881;101.208128700702;湟源縣;縣;1931;D2868524;N0358327;941;s725;ENP-China Project: https://www.enpchina.eu/;
桓仁;Huanren;Liaoning;遼寧;41.2698364949447;125.419918890598;桓仁縣;縣;1931;D3098906;N0345545;1634;s135;ENP-China Project: https://www.enpchina.eu/;
桓臺;Huantai;Shandong;山東;36.9858759057693;117.928355948489;桓臺縣;縣;1931;11703700;N0415468;2312;s1245;ENP-China Project: https://www.enpchina.eu/;
環縣;Huanxian;Gansu;甘肅;36.598599905332;107.130643231658;環縣;縣;1931;D3314694;N0364054;179;s1792;ENP-China Project: https://www.enpchina.eu/;
化平;Huaping;Gansu;甘肅;35.4681542447286;106.146675930266;化平縣;縣;1931;11703530;N0415298;951;s733;ENP-China Project: https://www.enpchina.eu/;
華坪;Huaping;Yunnan;雲南;26.9768142949222;101.176221684288;華坪縣;縣;1931;DH048794-1;DH048794-1;149;s1827;ENP-China Project: https://www.enpchina.eu/;
華容;Huarong;Hunan;湖南;29.5558988633982;112.668237465968;華容縣;縣;1931;DH056443-1;DH056443-1;1037;s478;ENP-China Project: https://www.enpchina.eu/;
華亭;Huating;Gansu;甘肅;35.118082378672;106.488883507588;華亭縣;縣;1931;D3360190-1;D3360192-1;929;s721;ENP-China Project: https://www.enpchina.eu/;
化縣;Huaxian;Guangdong;廣東;21.519213396479;110.635365413411;化縣;縣;1931;11703531;N0415299;2570;s932;ENP-China Project: https://www.enpchina.eu/;
滑縣;Huaxian;Henan;河南;35.55192249266;114.559325268845;滑縣;縣;1931;D3114194;N0358811;1968;s85;ENP-China Project: https://www.enpchina.eu/;
花縣;Huaxian;Guangdong;廣東;23.4922903502508;113.28767127005;花縣;縣;1931;D3342313-1;D3342314-1;2197;s1837;ENP-China Project: https://www.enpchina.eu/;
華縣;Huaxian;Shaanxi;陝西;34.5342019762968;109.679104654117;華縣;縣;1931;D2904638;N0292014;590;s820;ENP-China Project: https://www.enpchina.eu/;
華陽;Huayang;Sichuan;四川;30.6064596974381;104.052099139321;華陽縣;縣;1931;D3163911;N0292214;2634;s836;ENP-China Project: https://www.enpchina.eu/;
華陰;Huayin;Shaanxi;陝西;34.5806243044813;109.920201261785;華陰縣;縣;1931;D3105855;N0292229;591;s818;ENP-China Project: https://www.enpchina.eu/;
湖北;Hubei;Wuhan;武漢;30.593001;114.305878;NA;NA;1931;D3061974;N0358027;NA;NA;ENP-China Project: https://www.enpchina.eu/;
壺關;Huguan;Shanxi;山西;36.0223324097844;113.362527234975;壺關縣;縣;1931;DH047784-1;DH164313-1;158;s1850;ENP-China Project: https://www.enpchina.eu/;
惠安;Huian;Fujian;福建;25.0549171167532;118.794060902199;惠安縣;縣;1931;DH051506-1;DH226299-1;2504;s1365;ENP-China Project: https://www.enpchina.eu/;
會昌;Huichang;Jiangxi;江西;25.5286594609572;115.732121221447;會昌縣;縣;1931;D2980271;N0282214;1229;s520;ENP-China Project: https://www.enpchina.eu/;
惠來;Huilai;Guangdong;廣東;23.0456359197993;116.2917664599;惠來縣;縣;1931;DH043251-1;DH159780-1;2165;s1533;ENP-China Project: https://www.enpchina.eu/;
會理;Huili;Sichuan;四川;26.660361;102.253369200738;會理縣;縣;1931;D2906590;N0282223;287;s1260;ENP-China Project: https://www.enpchina.eu/;
惠民;Huimin;Shandong;山東;37.511701730474;117.467286287822;惠民縣;縣;1931;D2890723;N0329567;2281;s1679;ENP-China Project: https://www.enpchina.eu/;
輝南;Huinan;Liaoning;遼寧;42.625048;126.259831;輝南縣;縣;1931;D3110591;N0393278;1568;s197;ENP-China Project: https://www.enpchina.eu/;
會寧;Huining;Gansu;甘肅;35.6955247844912;104.858595110817;會寧縣;縣;1931;DH038225-1;DH038225-1;224;s1655;ENP-China Project: https://www.enpchina.eu/;
會同;Huitong;Hunan;湖南;27.0075833293663;109.600883347692;會同縣;縣;1931;DH038206-1;DH038206-1;1332;s365;ENP-China Project: https://www.enpchina.eu/;
徽縣;Huixian;Gansu;甘肅;33.8292595951552;105.936856352499;徽縣;縣;1931;D2865342;N0329126;439;s1413;ENP-China Project: https://www.enpchina.eu/;
輝縣;Huixian;Henan;河南;35.4281566941306;113.869852874176;輝縣;縣;1931;DH039779-1;DH039779-1;1927;s98;ENP-China Project: https://www.enpchina.eu/;
惠陽;Huiyang;Guangdong;廣東;23.0845938634673;114.423237597774;惠陽縣;縣;1931;11703652;N0415420;2562;s917;ENP-China Project: https://www.enpchina.eu/;
會澤;Huize;Yunnan;雲南;26.4027531389961;103.176819919513;會澤縣;縣;1931;DH037333-1;DH037333-1;229;s1650;ENP-China Project: https://www.enpchina.eu/;
湖口;Hukou;Jiangxi;江西;29.7286306526808;116.292775581;湖口縣;縣;1931;D2986612;N0358039;1191;s537;ENP-China Project: https://www.enpchina.eu/;
呼蘭;Hulan;Heilongjiang;黑龍江;45.9650510554244;126.588275033255;呼蘭縣;縣;1931;DH004798-1;DH004798-4;432;s1415;ENP-China Project: https://www.enpchina.eu/;
虎林;Hulin;Jilin;吉林;45.9884550957348;133.633041109952;虎林縣;縣;1931;T0257537-1;T0257512-2;1852;s1917;ENP-China Project: https://www.enpchina.eu/;
呼倫;Hulun;Heilongjiang;黑龍江;49.2137514722878;119.728281505542;呼倫縣;縣;1931;T0257519-1;T0257494-2;515;s904;ENP-China Project: https://www.enpchina.eu/;
呼瑪;Huma;Heilongjiang;黑龍江;51.5582595598981;126.672339923928;呼瑪縣;縣;1931;D3025006;N0300429;540;s941;ENP-China Project: https://www.enpchina.eu/;
琿春;Hunchun;Jilin;吉林;42.8667756028434;130.363198424645;琿春縣;縣;1931;DH042960-1;DH217753-1;1273;s512;ENP-China Project: https://www.enpchina.eu/;
渾源;Hunyuan;Shanxi;山西;39.6541355267111;113.604037627394;渾源縣;縣;1931;D2867994;N0356082;611;s780;ENP-China Project: https://www.enpchina.eu/;
霍爾果斯;Huoerguosi;Xinjiang;新疆;44.1924080587996;80.3596028985641;霍爾果斯;縣;1931;11703917;N0415685;806;s618;ENP-China Project: https://www.enpchina.eu/;
獲嘉;Huojia;Henan;河南;35.2704745619899;113.669020357462;獲嘉縣;縣;1931;DH027103-1;DH027103-1;1952;s70;ENP-China Project: https://www.enpchina.eu/;
獲鹿;Huolu;Hebei;河北;38.0947148322498;114.302566741222;獲鹿縣;縣;1931;11703768;N0415536;1319;s356;ENP-China Project: https://www.enpchina.eu/;
霍邱;Huoqiu;Anhui;安徽;32.367468166285;116.287293982164;霍邱縣;縣;1931;D2868188;N0403845;1566;s3;ENP-China Project: https://www.enpchina.eu/;
霍山;Huoshan;Anhui;安徽;31.3845827894008;116.408274800277;霍山縣;縣;1931;DH014412-1;DH189205-1;1505;s395;ENP-China Project: https://www.enpchina.eu/;
霍縣;Huoxian;Shanxi;山西;36.5648044607548;111.744149511099;霍縣;縣;1931;11703918;N0415686;643;s1019;ENP-China Project: https://www.enpchina.eu/;
呼圖壁;Hutubi;Xinjiang;新疆;44.1241726464617;86.9594836141367;呼圖壁縣;縣;1931;D2873286;N0300426;810;s627;ENP-China Project: https://www.enpchina.eu/;
鄠縣;Huxian;Shaanxi;陝西;34.1177981370633;108.526181218177;鄠縣;縣;1931;11703876;N0415644;606;s842;ENP-China Project: https://www.enpchina.eu/;
互助;Huzhu;Qinghai;青海;36.8098481497808;102.002273610906;互助縣;縣;1931;D3102898;N0279626;939;s29;ENP-China Project: https://www.enpchina.eu/;
吉安;Ji'an;Jiangxi;江西;27.1223260419575;114.996724389277;吉安縣;縣;1931;D3221339;N0297521;1396;s323;ENP-China Project: https://www.enpchina.eu/;
楫安;Ji'an;Liaoning;遼寧;41.1319080943466;126.172367576004;楫安縣;縣;1931;11703701;N0415469;1635;s134;ENP-China Project: https://www.enpchina.eu/;
嘉定;Jiading;Jiangsu;江蘇;31.39510613563;121.23976186437;嘉定縣;縣;1931;DH028648-1;DH203441-1;2373;s1102;ENP-China Project: https://www.enpchina.eu/;
嘉禾;Jiahe;Hunan;湖南;25.5490812614196;112.213129963851;嘉禾縣;縣;1931;DH045980-1;DH220773-1;1225;s523;ENP-China Project: https://www.enpchina.eu/;
夾江;Jiajiang;Sichuan;四川;29.703743718721;103.543148399016;夾江縣;縣;1931;DH026458-1;DH142987-1;331;s1119;ENP-China Project: https://www.enpchina.eu/;
嘉黎;Jiali;Xikang;西康;30.7885644866264;93.3819992972419;嘉黎縣;縣;1931;D3398552;N0301575;254;s1698;ENP-China Project: https://www.enpchina.eu/;
佳木斯;Jiamusi;Hejiang;合江;46.80478852368;130.31844970181;NA;NA;1931;D2868549;N0283186;NA;NA;ENP-China Project: https://www.enpchina.eu/;
劍川;Jianchuan;Yunnan;雲南;26.484917746047;99.9031359675909;劍川縣;縣;1931;D2868708;N0289694;864;s586;ENP-China Project: https://www.enpchina.eu/;
建德;Jiande;Zhejiang;浙江;29.559319157371;119.499100461107;建德縣;縣;1931;D3056797;N0326573;2615;s880;ENP-China Project: https://www.enpchina.eu/;
