ID_ROW;Street_Srce;Street_zhS;Street_PINYIN;Street_SUFFIX_Py;Street_Eng;FOREIGN_SETTLEMENT;Street_Eng_SUFFIX;Year_START;Year_END;Year_END_PRC;Street_New_ZhT;Street_New_ZhT_SUFFIX;Street_New_ZhS;Street_New_SUFFIX;Street_New_full;Street_New_PINYIN;Street_New_SUFFIX_Py;LOCALIZATION_INDICATOR;DISTRICT;PERIOD;Street_Eng_full;NOTES;Dating_qualifier;Source
54;藍維靄路;蓝维霭路;LANWEI'AI;LU;CAPITAINE RABIER;French Concession;RUE;1915;1943;;西藏;西路;西藏;西路;西藏西路;XIZANG;XILU;;黄浦、南市区;1918-1943;RUE DE CAPITAINE RABIER;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
830;蘇家弄;苏家弄;SUJIA;LONG;;;;;;;楊家柵;路;杨家栅;路;杨家栅路17弄;YANGJIAZHA;LU;17 LONG;南市区;;;;;
48;蘇州河灘路;苏州河滩路;SUZHOUHETAN;LU;BUND ON THE SOOCHOW;International Settlement;;1858;1865;;南蘇州;街;南苏州;街;南苏州街;NANSUZHOU;JIE;;黄浦区;1858-1865;BUND ON THE SOOCHOW;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
399;蘇州路;苏州路;SUZHOU;LU;SOOCHOW;International Settlement;ROAD;1861;1865;;湖北;路;湖北;路;湖北路;HUBEI;LU;;黄浦区;1861-1865;SOOCHOW ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
689;蘇州路;苏州路;SUZHOU;LU;;;;1865;1950;;南蘇州;路;南苏州;路;南苏州路（东段）;NANSUZHOU ;LU;DONGDUAN;黄浦区;1865-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1177;蘇州路;苏州路;SUZHOU;LU;;;;1861;1865;;浙江;路;浙江;路;浙江路（北段）;ZHEJIANG ;LU;BEIDUAN;黄浦区;1861-1865;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1179;蘭田路;兰田路;LANTIAN;LU;;;;;;;思南;路;思南;路;思南路;SINAN;LU;;卢湾区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
221;蘭路;兰路;LANLU;;LAY;International Settlement;ROAD;1905;1943;;蘭州;路;兰州;路;兰州路;LANZHOU;LU;;杨浦区;1905-1943;LAY ROAD;;;
467;虞洽卿路;虞洽卿路;YUXIAQING;LU;YU YA CHING;International Settlement;ROAD;1936;1943;;西藏;中路;西藏;中路;西藏中路;XIZANG;ZHONGLU;;黄浦区;1936-1943;YU YA CHING ROAD;;;
468;虞洽卿路;虞洽卿路;YUXIAQING;LU;YU YA CHING;International Settlement;ROAD;1936;1943;;西藏;南路;西藏;南路;西藏南路;XIZANG;NANLU;;南市区;;YU YA CHING ROAD;;;
1189;虯江支路;虬江支路;QIUJIANGLU;ZHILU;;;;1910;1937;2006;虯江;支路;虬江;支路;虬江支路;QIUJIANG ;ZHILU;;虹口区;20世纪初-1937;;;;
733;虯江路;虬江路;QIUJIANG;LU;;;;1911;1937;2006;虯江;路;虬江;路;虬江路;QIUJIANG;LU;;虹口区;1911-1937;;;;
1482;虹口路;虹口路;HONGKOU;LU;;;;1860;1943;;大名;路;大名;路;大名路;DAMING;LU;;虹口区;19世纪60年代-1943;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
695;虹廟弄;虹庙弄;HONGMIAO;LONG;;;;;;;石潭;弄;石潭;弄;石潭弄;SHITAN;LONG;;黄浦区;;;;;
1615;虹梅北路;虹梅北路;HONGMEI;BEILU;;;;1958;1983;;虹梅;路;虹梅;路;虹梅路（北段）;HONGMEI ;LU;BEIDUAN;长宁区、上海县;1958-1983;;;;
1635;虹橋大街;虹桥大街;HONGQIAO;DAJIE;;;;;;;望雲;路;望云;路;望云路（北段）;WANGYUN ;LU;BEIDUAN;南市区;;;;;
1227;虹橋西大街;虹桥西大街;HONGQIAOXI;DAJIE;;;;;;;復興;東路;复兴;东路;复兴东路;FUXING;DONGLU;;南市区;;;;;
1390;虹橋鎮路;虹桥镇路;HONGQIAOZHEN;LU;;;;1920;1958;;虹梅;路;虹梅;路;虹梅路（北段）;HONGMEI ;LU;BEIDUAN;长宁区、上海县;本世纪20年代-1958;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
161;衡山路;衡山路;HENGSHAN;LU;HENG CHAN;French Concession;RUE;1902;1906;;淡水;路;淡水;路;淡水路;DANSHUI;LU;;卢湾区;1902-1906;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1564;裏倉橋街;里仓桥街;LICANGQIAO;JIE;;;;;;;篾竹;路;篾竹;路;篾竹路(南段);MIEZHU ;LU;NANDUAN;南市区;;;;;
1020;裏洋行街;里洋行街;LIYANGXING;JIE;;;;;;;周浦;路;周浦;路;周浦路;ZHOUPU;LU;;南市区;;;;;
724;裏洞庭山弄;里洞庭山弄;LIDONGTINGSHAN;LONG;;;;;;;洞庭山;弄;洞庭山;弄;洞庭山弄;DONGTINGSHAN;LONG;;南市区;;;;;
579;裏生義弄;里生义弄;LISHENGYI;LONG;;;;;;;生義碼頭;街;生义码头;街;生义码头街 (西街);SHENGYI MATOU (XIJIE);JIE;XIJIE;南市区;;;;;
1034;裏郎家橋街;里郎家桥街;LILANGJIAQIAO;JIE;;;;;;;篾竹;路;篾竹;路;篾竹路(北段);MIEZHU ;LU;BEIDUAN;南市区;;;;;
1031;裏陸家浜路;里陆家浜路;LILUJIABANG;LU;;;;;;;陸家浜;路;陆家浜;路;陆家浜路(东段);LUJIABANG ;LU;DONGDUAN;南市区;;;;;
1695;裏馬路;里马路;LIMA;LU;;;;1906;1925;;中山;南路;中山;南路;中山南路;ZHONGSHAN;NANLU;;南市区;1906-1925;;;;
1272;裕德路51弄;裕德路51弄;YUDELU;LONG;;;;1956;1981;;中漕;路;中漕;路;中漕路;ZHONGCAO;LU;;徐汇区;1956-1981;;;;
1656;裕通路;裕通路;YUTONG;LU;;;;1930;1950;;裕溪;路;裕溪;路;裕溪路;YUXI;LU;;吴淞区;1930-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
748;製造局后街;制造局后街;ZHIZAOJUJIE;HOUJIE;;;;;;;製造局;後路;制造局;后路;制造局后路;ZHIZAOJU;HOULU;;南市区;;;;;
535;襄陽路;襄阳路;XIANGYANG;LU;;;;1943;1946;;襄陽;南路;襄阳;南路;襄阳南路;XIANGYANG;NANLU;;徐汇区;1943-1946;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
393;西（錫）克路;西（锡）克路;XIKE;LU;SINH;International Settlement;ROAD;1862;1865;;廣西;北路;广西;北路;广西北路;GUANGXI;BEILU;;黄浦区;1862-1865;SINH ROAD;;;
505;西俞家弄;西俞家弄;XIYUJIA;LONG;;;;;;;俞家;弄;俞家;弄;俞家弄（西段）;YUJIA ;LONG;XIDUAN;南市区;;;;;
1406;西倉橫路;西仓横路;XICANGLU;HENGLU;;;;;;;河南;南路;河南;南路;河南南路(中段);HENAN ;NANLU;ZHONGDUAN;南市区;;;;;
763;西倉路;西仓路;XICANG;LU;;;;;;2006;西倉橋;街;西仓桥;街;西仓桥街;XICANGQIAO;JIE;;南市区;;;;;
1348;西光復路;西光复路;XIGUANGFU;LU;;;;1924;1949;;光復;西路;光复;西路;光复西路;GUANGFU;XILU;;普陀区;1924年后-建国前;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1250;西啞路;西哑路;XIYA;LU;;;;1908;1943;;西湖;路;西湖;路;西湖路;XIHU;LU;;杨浦区;1908-1943;;;;
1131;西大興路;西大兴路;XIDAXING;LU;;;;1943;1943;;復興;西路;复兴;西路;复兴西路;FUXING;XILU;;徐汇区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
557;西安路;西安路;XI'AN;LU;;;;;;;淞南;路;淞南;路;淞南路;SONGNAN;LU;;吴淞区;;;;;
1102;西廟橋路;西庙桥路;XIMIAOQIAO;LU;;;;1905;1914;;宛平;南路;宛平;南路;宛平南路;WANPING;NANLU;;徐汇区;清末初-1914;;;;
1597;西弄;西弄;XILONG;;;;;;;;海潮;路;海潮;路;海潮路11弄;HAICHAO;LU;11 LONG;南市区;;;;;
165;西愛鹹斯路;西爱咸斯路;XI'AIXIANSI;LU;HERVE DE SIEYES;French Concession;ROUTE;1922;1943;;永嘉;路;永嘉;路;永嘉路;YONGJIA;LU;;徐汇、卢湾区;1920-1943;;;;
375;西摩路;西摩路;XIMO;LU;SEYMOUR;International Settlement;ROAD;1905;1943;;陝西;北路;陕西;北路;陕西北路;SHAANXI;BEILU;;普陀、静安区;1905-1943;SEYMOUR ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
767;西昌路;西昌路;XICHANG;LU;;;;;;;老道;街;老道;街;老道前街北;LAODAO QIANJIE;QIANJIE;;南市区;;;;;
973;西昌路;西昌路;XICHANG;LU;;;;;;;夢花;街;梦花;街;梦花街;MENGHUA;JIE;;南市区;;;;;
1541;西林路;西林路;XILIN;LU;;;;;;2006;西林;路;西林;路;西林横路;XILINHENG;LU;;南市区;;;;;
653;西柵口;西栅口;XIZHAKOU;;;;;;;;苗圃;路;苗圃;路;苗圃路;MIAOPU;LU;;黄浦区;;;;;
915;西柵口;西栅口;XIZHAKOU;;;;;;;;沈家;路;沈家;路;沈家弄路;SHENJIALONG;LU;;黄浦区;;;;;
898;西梅家弄;西梅家弄;XIMEIJIA;LONG;;;;;;;黃家;路;黄家;路;黄家路（西段）;HUANGJIA ;LU;XIDUAN;南市区;;;;;
1663;西梅家弄;西梅家弄;XIMEIJIA;LONG;;;;;;2006;梅家;街;梅家;街;梅家街;MEIJIA;JIE;;南市区;;;;;
384;西棋盤街;西棋盘街;XIQIPANJIE;JIE;SI GE BA KA;;;;;;西棋盤;街;西棋盘;街;西棋盘街;XIQIPAN;JIE;;黄浦区;;;;;
938;西正豐街;西正丰街;XIZHENGFENG;JIE;;;;1862;1865;;廣東;路;广东;路;广东路;GUANGDONG;LU;;黄浦区;1862-1865;;Section of CANTON between THIBET and CHEKIANG before 1865 - 1862年东正丰街向西延伸至西藏路段，名西正丰街;;
1203;西武昌路;西武昌路;XIWUCHANG;LU;;;;1890;1910;;武昌;路;武昌;路;武昌路;WUCHANG;LU;;虹口区;19世纪末-20世纪初;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1519;西毛家弄;西毛家弄;XIMAOJIA;LONG;;;;;;2006;毛家;路;毛家;路;毛家路(西段);MAOJIA ;LU;XIDUAN;南市区;;;;;
463;西永興;西永兴;XIYONGXING;;YANG KING PANG;French Concession;PASSAGE;;1943;;;;;;;;;;;;;;;
316;西江路;西江路;XIJIANG;LU;PAUL BRUNAT;French Concession;AVENUE;1901;1915;;淮海;中路;淮海;中路;淮海中路;HUAIHAI;ZHONGLU;;长宁、徐汇、;1906-1915;AVENUE PAUL BRUNAT;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
387;西江路;西江路;XIJIANG;LU;SIKIANG;French Concession;RUE;1901;1906;;淮海;中路;淮海;中路;淮海中路;HUAIHAI;ZHONGLU;;长宁、徐汇;1901-1906;RUE SIKIANG;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1253;西河路;西河路;XIHE;LU;;;;1908;1943;;西湖;路;西湖;路;西湖路;XIHU;LU;;杨浦区;1908-1943;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1477;西浦路;西浦路;XIPU;LU;;;;1937;1943;;共青;路;共青;路;共青路;GONGQING;LU;;杨浦区;1937-1945;;;;
1673;西湖路;西湖路;XIHU;LU;;;;1943;1946;;北翟;路;北翟;路;北翟路;BEIZHAI;LU;;长宁区、;1943-1946;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
366;西自來火街;西自来火街;XIZILAIHUO;JIE;SAIGON;French Concession;RUE;1865;1943;;廣西;南路;广西;南路;广西南路;GUANGXI;NANLU;;黄浦区;1865-1943;RUE DE SAIGON;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1356;西薛家浜;西薛家浜;XIXUEJIA;BANG ;;;;1901;1930;;昆明;路;昆明;路;昆明路;KUNMING;LU;;虹口区;1901-1930;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
411;西藏路;西藏路;XIZANG;LU;THIBET;International Settlement;ROAD;1865;1936;2006;西藏;中路;西藏;中路;西藏中路;XIZANG;ZHONGLU;;黄浦区;1865-1936   1943-1945;TIBET ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
413;西藏路;西藏路;XIZANG;LU;TIBET;International Settlement;ROAD;1865;1936;2006;西藏;中路;西藏;中路;西藏中路;XIZANG;ZHONGLU;;黄浦区;1865-1936   1943-1945;TIBET ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
414;西藏路;西藏路;XIZANG;LU;TIBET;International Settlement;ROAD;1943;1943;2006;西藏;中路;西藏;中路;西藏中路;XIZANG;ZHONGLU;;黄浦区;1865-1936   1943-1945;TIBET ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
452;西蘇州路;西苏州路;XISUZHOU;LU;WEST SOOCHOW ;International Settlement;ROAD;1910;1943;2006;西蘇州;路;西苏州;路;西苏州路;XISUZHOU;LU;;黄浦、静安区;20世纪初-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
367;西貢路;西贡路;XIGONG;LU;SAIGON;International Settlement;ROAD;1908;1943;;丹陽;路;丹阳;路;丹阳路;DANYANG;LU;;杨浦区;1908-1915;SAIGON ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
976;西道前街;西道前街;XIDAOQIAN;JIE;;;;;;;老道;街;老道;街;老道前街;LAODAO QIANJIE;QIANJIE;;南市区;;;;;
613;西長興路;西长兴路;XICHANGXING;LU;;;;1943;;;建國;中路;建国;中路;建国中路;JIANGUO;ZHONGLU;;卢湾区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
676;西門大街;西门大街;XIMEN;DAJIE;;;;;;;復興;東路;复兴;东路;复兴东路(西段);FUXING ;XILU;XIDUAN;南市区;;;;;
341;西門路;西门路;XIMEN;LU;PORTE DE L'OUEST;French Concession;RUE;1920;1943;;自忠;路;自忠;路;自忠路;ZIZHONG ;LU;DONGDUAN;卢湾区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
958;西青蓮街;西青莲街;XIQINGLIAN;JIE;;;;1913;;;東青蓮;街;东青莲;街;东青莲街;DONGQINGLIAN;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
928;西馬弄;西马弄;XIMA;LONG;;;;1913;;2006;西馬;街;西马;街;西马街;XIMA;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
525;西馬橋弄;西马桥弄;XIMAQIAO;LONG;;;;;;;小方;弄;小方;弄;小方弄35弄;XIAOFANG;LONG;35 LONG;南市区;;;;;
175;西馬路;西马路;XIMALU;;HUE;French Concession;RUE;1850;1943;;浙江;南路;浙江;南路;浙江南路;ZHEJIANG;NANLU;;黄浦区;19世纪中期-1912;RUE HUE;;;
977;西馬路橋;西马路桥;XIMALU;QIAO;;;;;;;西馬;街;西马;街;西马街;XIMA;JIE;;南市区;;;;;
694;觀音堂路;观音堂路;GUANYINTANG;LU;;;;1910;1947;;永興;小馬路;永兴;小马路;永兴小马路;YONGXING;XIAOMALU;;闸北区;20世纪初-1947年后;;;;
730;觀音堂路;观音堂路;GUANYINTANG;LU;;;;1925;1964;;佳木斯;路;佳木斯;路;佳木斯路;JIAMUSI;LU;;杨浦区;1925-1964;;;;
1013;觀音堂路;观音堂路;GUANYINTANG;LU;;;;1910;1947;;京江;支路;京江;支路;京江支路;JINGJIANG ;ZHILU;;闸北区;20世纪初-1947年后;;;;
1522;觀音閣弄;观音阁弄;GUANYINGE;LONG;;;;;1964;;甘谷;支路;甘谷;支路;甘谷支路;GANGU ;ZHILU;;南市区;-1964;;;;
1507;觀音閣街;观音阁街;GUANYINGE;JIE;;;;;1964;;甘谷;街;甘谷;街;甘谷街;GANGU;JIE;;南市区;-1964;;;;
1479;諾門路;诺门路;NUOMEN;LU;;;;1850;1965;;香港;路;香港;路;香港路;XIANGGANG;LU;;黄浦区;1965年前;;;Named within the decade;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1475;謹記路;谨记路;JINJI;LU;;;;1918;1965;;宛平;南路;宛平;南路;宛平南路;WANPING;NANLU;;徐汇区;1918-1965;;;;
1433;警局路;警局路;JINGJU;LU;;;;1910;1954;;東寧;路;东宁;路;东宁路;DONGNING;LU;;黄浦区;20世纪初-1954;;;;
1008;警廳路;警厅路;JINGTING;LU;;;;;;;金壇;路;金坛;路;金坛路;JINTAN;LU;;南市区;;;;;
1325;豐林路;丰林路;FENGLIN;LU;;;;1920;1928;;楓林;路;枫林;路;枫林路;FENGLIN;LU;;徐汇区;1920-1928;;;;
666;象山路;象山路;XIANGSHAN;LU;;;;1943;;;瑞金;一路;瑞金;一路;瑞金一路;RUIJIN YILU;YILU;;卢湾区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1491;象山路;象山路;XIANGSHAN;LU;;;;1947;1980;;臨山;路;临山;路;临山路;LINSHAN;LU;;闸北区;1947-1980;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1256;豫園路;豫园路;YUYUAN;LU;;;;1907;1980;;豫園;老路;豫园;老路;豫园老路;YUYUAN LAO;LU;;南市区;1907-1980;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1139;豫豐路;豫丰路;YUFENG;LU;;;;1914;1918;;宛平;南路;宛平;南路;宛平南路;WANPING;NANLU;;徐汇区;1914-1918;;;;
847;豸史弄;豸史弄;ZHISHI;LONG;;;;;;;梧桐;路;梧桐;路;梧桐路;WUTONG;LU;;南市区;;;;;
10;貝勒路;贝勒路;BEILE;LU;AMIRAL BAYLE;French Concession;RUE;1906;1943;;黃陂南;南路;黄陂南;南路;黄陂南路;HUANGPI ;NANLU;;黄浦、卢湾区;1906-1945;RUE. AMIRAL BAYLE;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
330;貝當路;贝当路;BEIDANG;LU;PETAIN;French Concession;AVENUE;1922;1943;;衡山;路;衡山;路;衡山路;HENGSHAN;LU;;徐汇区;1922-1943;AVENUE PETAIN;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
223;貝禘路;贝禘路;BEIDI;LU;LIEUTENANT PETIOT;French Concession;RUE;1915;1943;;成都;南路;成都;南路;成都南路;CHENGDU;NANLU;;卢湾区;1915-1946;RUE. LIEUTENANT PETIET;;;
1174;貞德路;贞德路;ZHENDE;LU;;;;1855;1872;;永安;路;永安;路;永安路;YONG'AN;LU;;黄浦区;1855-1872;;;;
866;財神弄;财神弄;CAISHEN;LONG;;;;1907;;;悅來;街;悦来;街;悦来街;YUELAI;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
937;財神弄;财神弄;CAISHEN;LONG;;;;1907;;;丹鳳;路;丹凤;路;丹凤路16弄;DANFENG;LU;16 LONG;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
940;財神弄;财神弄;CAISHEN;LONG;;;;1907;;;潘家;街;潘家;街;潘家街;PANJIA;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
212;貴州路;贵州路;GUIZHOU;LU;KWEICHOW;International Settlement;ROAD;;1943;2006;貴州;路;贵州;路;贵州路;GUIZHOU;LU;;黄浦区;;;;;
1396;資興北路;资兴北路;ZIXING;BEILU;;;;1954;1958;;零陵;北路;零陵;北路;零陵北路;LINGLING;BEILU;;徐汇区;1954-1958;;;;
1659;資興路;资兴路;ZIXING;LU;;;;1954;1958;;零陵;路;零陵;路;零陵路;LINGLING;LU;;徐汇区;1954-1958;;;;
137;賈爾業愛路;贾尔业爱路;JIA'ERYE'AI;LU;FRANCIS GARNIER;French Concession;ROUTE;1914;1943;;東平;路;东平;路;东平路;DONGPING;LU;;徐汇区;1914-1943;ROUTE FRANCIS GARNIER;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
58;賈西義路;贾西义路;JIAXIYI;LU;CASSINI;French Concession;ROUTE;1926;1943;;泰康;路;泰康;路;泰康路;KANGTAI;LU;;卢湾区;1926-1943;ROUTE CASSINI;;;
